date,order_id,revenue,units,region,product_category,sales_channel,visitors,_parsed_date
2026-08-27,ORD-0827-2551,147.55,4.0,East,Home & Living,Marketplace,119.0,2026-08-27
2026-08-27,ORD-0827-2690,68.62,3.0,North,Health & Beauty,In-Store POS,143.0,2026-08-27
2026-08-27,ORD-0827-1285,109.86,1.0,East,Apparel,Online Store,86.0,2026-08-27
2026-08-27,ORD-0827-3562,160.41,3.0,North,Apparel,Mobile App,116.0,2026-08-27
2026-08-27,ORD-0827-4507,53.72,4.0,North,Apparel,Mobile App,138.0,2026-08-27
2026-08-27,ORD-0827-2754,112.25,4.0,East,Home & Living,In-Store POS,99.0,2026-08-27
2026-08-27,ORD-0827-4152,174.08,3.0,South,Home & Living,In-Store POS,122.0,2026-08-27
2026-08-27,ORD-0827-8848,149.56,3.0,South,Apparel,Marketplace,142.0,2026-08-27
2026-08-27,ORD-0827-2332,150.19,4.0,East,Home & Living,Marketplace,111.0,2026-08-27
2026-08-27,ORD-0827-9822,43.86,1.0,West,Apparel,Marketplace,140.0,2026-08-27
2026-08-27,ORD-0827-9703,299.23,1.0,West,Electronics,Marketplace,85.0,2026-08-27
2026-08-27,ORD-0827-8382,121.49,1.0,North,Electronics,Mobile App,143.0,2026-08-27
2026-08-27,ORD-0827-2371,94.67,4.0,North,Home & Living,Marketplace,82.0,2026-08-27
2026-08-27,ORD-0827-4060,106.77,3.0,East,Apparel,Online Store,133.0,2026-08-27
2026-08-27,ORD-0827-7823,169.83,4.0,North,Electronics,Mobile App,118.0,2026-08-27
